,video,video_condition,im_condition,pred_val,word_start,word_end,resp_exp_fear,rt_exp_fear,resp_current_anxiety,rt_current_anxiety,video_start,video_end,resp_fear,resp_anxiety,resp_arousal,resp_valence,rt_fear,rt_anxiety,rt_arousal,rt_valence,participant_num,video_hp,video_scr,base_ECG,base_scr,trial_num,Unnamed: 26
536,social_low_4.m4v,2.0,1.0,1.0,316.199,319.199,0.226,4.372,0.154,1.819,330.11400000000003,350.838,0.019,0.027000000000000003,0.499,0.499,3.137,1.385,1.2009999999999998,0.634,128.0,0.787,0.0,0.7190000000000001,0.045,7.0,
537,social_high_1.mov,2.0,2.0,1.0,366.68800000000005,369.68800000000005,0.05,1.568,0.08900000000000001,0.868,375.848,395.88699999999994,0.109,0.278,0.5,0.5,1.7519999999999998,0.784,0.8340000000000001,0.684,128.0,0.8340000000000001,0.053,0.7190000000000001,0.045,8.0,
538,spider_high_2.m4v,3.0,2.0,2.0,409.435,412.436,0.16699999999999998,2.987,0.212,1.151,421.298,441.32300000000004,0.259,0.29600000000000004,0.5,0.5,1.452,0.784,1.1179999999999999,0.434,128.0,0.8109999999999999,0.0,0.7190000000000001,0.045,9.0,
539,spider_low_6.m4v,3.0,1.0,1.0,454.602,457.602,0.19899999999999998,2.269,0.20199999999999999,1.8519999999999999,465.44699999999995,485.93800000000005,0.11800000000000001,0.06,0.5,0.5,2.937,2.353,2.7030000000000003,0.16699999999999998,128.0,0.71,0.0,0.7190000000000001,0.045,10.0,
540,spider_low_2.mov,3.0,1.0,1.0,503.589,506.589,0.218,1.669,0.134,1.4680000000000002,513.45,533.9730000000001,0.115,0.129,0.365,0.733,3.12,0.8009999999999999,1.835,0.684,128.0,0.677,0.051,0.7190000000000001,0.045,11.0,
541,social_low_1.m4v,2.0,1.0,2.0,549.9069999999999,552.9069999999999,0.16899999999999998,1.1520000000000001,0.185,1.235,559.0169999999999,579.8240000000001,0.107,0.15,0.5,0.5,2.169,0.768,0.35,0.184,128.0,,0.05,0.7190000000000001,0.045,12.0,
542,spider_low_3.m4v,3.0,1.0,2.0,665.0010000000001,668.0010000000001,0.106,2.8369999999999997,0.10800000000000001,1.135,675.696,696.336,0.114,0.213,0.44299999999999995,0.6679999999999999,1.735,1.185,4.238,1.335,128.0,0.762,0.051,0.7190000000000001,0.045,13.0,
543,spider_high_1.mov,3.0,2.0,1.0,714.322,717.322,0.128,3.738,0.113,0.684,727.47,747.442,0.258,0.215,0.503,0.5,1.4680000000000002,1.018,0.451,0.15,128.0,0.733,0.053,0.7190000000000001,0.045,14.0,
544,heights_high_5.mov,1.0,2.0,2.0,760.0219999999999,763.023,0.228,3.3539999999999996,0.13699999999999998,0.9179999999999999,776.023,796.012,0.13,0.424,0.573,0.5,2.403,1.735,2.653,0.017,128.0,0.8109999999999999,0.158,0.7190000000000001,0.045,15.0,
545,social_low_6.m4v,2.0,1.0,2.0,812.313,815.314,0.19399999999999998,5.122000000000001,0.21,1.018,825.177,844.567,0.0,0.162,0.22399999999999998,0.512,1.218,2.786,3.7880000000000003,0.768,128.0,0.826,0.054000000000000006,0.7190000000000001,0.045,16.0,
546,social_high_3.mov,2.0,2.0,1.0,862.6189999999999,865.6189999999999,0.19399999999999998,1.619,0.21899999999999997,1.685,872.6469999999999,893.003,0.046,0.10800000000000001,0.5,0.5,1.535,0.551,0.284,0.15,128.0,0.645,0.10300000000000001,0.7190000000000001,0.045,17.0,
547,spider_low_5.mov,3.0,1.0,2.0,905.0160000000001,908.0160000000001,0.0,0.868,0.141,1.335,914.943,935.2489999999999,0.0,0.34299999999999997,0.5,0.5,0.851,1.3519999999999999,0.484,0.067,128.0,0.65,0.0,0.7190000000000001,0.045,18.0,
548,spider_high_4.m4v,3.0,2.0,1.0,947.4960000000001,950.4960000000001,0.21,1.185,0.16,1.085,956.4889999999999,976.946,0.233,0.228,0.5,0.5,2.503,1.368,0.634,0.534,128.0,0.785,0.0,0.7190000000000001,0.045,19.0,
549,heights_low_4.m4v,1.0,1.0,2.0,991.4780000000001,994.4780000000001,0.044000000000000004,1.819,0.17600000000000002,0.851,1005.877,1026.885,0.0,0.0,0.5,1.0,1.285,0.784,0.684,0.6509999999999999,128.0,0.655,0.1,0.7190000000000001,0.045,20.0,
550,heights_high_2.mov,1.0,2.0,1.0,1039.781,1042.781,0.0,0.6509999999999999,0.139,0.934,1053.096,1073.953,0.0,0.163,0.5,0.5,0.7509999999999999,0.7509999999999999,0.701,0.3,128.0,0.65,0.151,0.7190000000000001,0.045,21.0,
551,heights_low_5.m4v,1.0,1.0,1.0,1085.9489999999998,1088.9489999999998,0.0,0.8009999999999999,0.165,0.6509999999999999,1099.13,1119.103,0.0,0.0,0.527,0.772,2.319,0.517,1.5519999999999998,0.935,128.0,0.742,0.105,0.7190000000000001,0.045,22.0,
552,social_high_5.m4v,2.0,2.0,2.0,1133.9180000000001,1136.9189999999999,0.053,4.305,0.07200000000000001,1.685,1147.634,1167.623,0.11800000000000001,0.212,0.408,0.413,0.784,0.534,1.335,0.484,128.0,0.765,0.105,0.7190000000000001,0.045,23.0,
553,social_low_5.m4v,2.0,1.0,1.0,1180.253,1183.253,0.5,0.1,0.0,1.5019999999999998,1190.5810000000001,1210.537,0.0,0.0,0.188,0.5,1.5019999999999998,0.518,1.735,0.33399999999999996,128.0,0.674,0.158,0.7190000000000001,0.045,24.0,
554,spider_high_6.mov,3.0,2.0,2.0,1320.725,1323.725,0.0,1.7690000000000001,0.0,1.318,1332.537,1352.1429999999998,0.0,0.184,0.5,0.7979999999999999,2.019,1.8019999999999998,0.451,4.438,128.0,0.879,0.0,0.7190000000000001,0.045,25.0,
555,spider_high_3.mov,3.0,2.0,1.0,1370.346,1373.346,0.063,2.186,0.122,0.7509999999999999,1380.007,1400.1129999999998,0.304,0.177,0.491,0.319,2.737,1.735,2.853,5.056,128.0,0.579,0.0,0.7190000000000001,0.045,26.0,
556,social_high_6.mov,2.0,2.0,2.0,1421.986,1424.987,0.036000000000000004,1.685,0.0,1.051,1433.4489999999998,1453.9720000000002,0.066,0.08199999999999999,0.501,0.5,3.003,5.723,0.36700000000000005,0.23399999999999999,128.0,0.917,0.0,0.7190000000000001,0.045,27.0,
557,social_high_4_replacement.mov,2.0,2.0,1.0,1472.793,1475.793,0.0,0.9009999999999999,0.031,0.951,1482.37,1502.6429999999998,0.138,0.0,0.46399999999999997,0.5,5.5729999999999995,2.386,4.805,0.384,128.0,0.89,0.0,0.7190000000000001,0.045,28.0,
558,heights_high_1.m4v,1.0,2.0,2.0,1525.2839999999999,1528.2839999999999,0.138,2.119,0.061,0.701,1539.8329999999999,1560.224,0.0,0.125,0.499,0.5,2.319,0.784,0.784,0.501,128.0,0.904,0.10300000000000001,0.7190000000000001,0.045,29.0,
559,social_low_2.mov,2.0,1.0,2.0,1574.105,1577.105,0.369,22.241,0.149,1.735,1604.805,1626.13,0.078,0.48,0.47600000000000003,0.0,9.06,0.517,3.654,2.369,128.0,0.919,0.049,0.7190000000000001,0.045,30.0,
560,social_low_3.m4v,2.0,1.0,1.0,1651.223,1654.223,0.136,21.791,0.07400000000000001,0.7509999999999999,1680.489,1700.612,0.244,0.03,0.34700000000000003,0.302,12.147,0.968,30.551,1.8519999999999999,128.0,0.866,0.052000000000000005,0.7190000000000001,0.045,31.0,
561,spider_low_4.m4v,3.0,1.0,2.0,1755.622,1758.622,0.051,49.071000000000005,0.0,1.135,1812.5510000000002,1833.0420000000001,0.141,0.145,0.35200000000000004,0.5,4.739,1.218,1.402,0.5670000000000001,128.0,0.9159999999999999,0.051,0.7190000000000001,0.045,32.0,
562,spider_low_1.m4v,3.0,1.0,1.0,1850.46,1853.46,0.105,16.335,0.07400000000000001,1.101,1875.62,1895.844,0.025,0.04,0.499,0.5,1.452,0.601,0.684,0.33399999999999996,128.0,0.665,0.10400000000000001,0.7190000000000001,0.045,33.0,
563,heights_low_1.m4v,1.0,1.0,2.0,1908.4070000000002,1911.4070000000002,0.066,0.818,0.073,0.55,1921.504,1942.479,0.032,0.16,0.499,0.675,1.368,0.517,3.154,0.634,128.0,0.815,0.0,0.7190000000000001,0.045,34.0,
564,heights_high_6.mov,1.0,2.0,1.0,1957.645,1960.645,0.031,2.202,0.068,1.686,1973.2620000000002,1993.7520000000002,0.052000000000000005,0.14800000000000002,0.498,0.5,1.368,1.051,0.617,0.701,128.0,0.823,0.10300000000000001,0.7190000000000001,0.045,35.0,
565,heights_low_3.mov,1.0,1.0,1.0,2006.9820000000002,2009.983,0.057999999999999996,1.151,0.10300000000000001,0.9009999999999999,2020.764,2039.2520000000002,0.0,0.10099999999999999,0.501,0.716,1.285,1.1179999999999999,0.884,0.818,128.0,0.784,0.114,0.7190000000000001,0.045,36.0,
566,social_low_5.m4v,2.0,1.0,2.0,10.061,13.087,0.006,3.1039999999999996,0.011000000000000001,2.92,24.912,44.903,0.019,0.016,0.02,1.0,3.154,1.452,1.436,1.8359999999999999,129.0,0.726,0.0,0.74,0.048,1.0,
567,social_high_3.mov,2.0,2.0,1.0,62.285,65.286,0.002,2.386,0.011000000000000001,1.101,72.531,92.921,0.105,0.14800000000000002,0.413,0.664,2.003,1.185,3.437,1.936,129.0,,0.0,0.74,0.048,2.0,
568,spider_low_5.mov,3.0,1.0,2.0,110.99,113.99,0.016,2.753,0.015,2.069,123.57,143.91,0.016,0.013000000000000001,0.006999999999999999,0.982,3.4539999999999997,1.652,1.535,4.405,129.0,,0.0,0.74,0.048,3.0,
569,heights_low_5.m4v,1.0,1.0,2.0,164.465,167.46599999999998,0.006999999999999999,2.92,0.0,1.368,180.50099999999998,200.49200000000002,0.0,0.0,0.0,1.0,2.119,0.7509999999999999,1.185,1.268,129.0,,0.0,0.74,0.048,4.0,
570,heights_high_3.m4v,1.0,2.0,1.0,215.322,218.32299999999998,0.0,2.8369999999999997,0.0,0.5670000000000001,230.472,251.065,0.09300000000000001,0.22,0.332,1.0,1.869,1.5019999999999998,1.8359999999999999,1.5019999999999998,129.0,,0.051,0.74,0.048,5.0,
571,social_low_4.m4v,2.0,1.0,2.0,267.279,270.28,0.053,7.142,0.057999999999999996,1.068,283.23,303.971,0.0,0.0,0.0,1.0,1.185,1.5019999999999998,0.968,0.968,129.0,0.767,0.051,0.74,0.048,6.0,
572,social_high_6.mov,2.0,2.0,1.0,318.085,321.085,0.0,1.8519999999999999,0.0,1.252,327.92900000000003,348.469,0.113,0.259,0.298,0.562,4.939,2.019,1.702,3.054,129.0,0.8,0.0,0.74,0.048,7.0,
573,spider_high_4.m4v,3.0,2.0,2.0,369.675,372.67800000000005,0.0,2.4859999999999998,0.0,0.951,379.85400000000004,400.346,0.0,0.0,0.0,1.0,1.6680000000000001,0.684,1.268,1.719,129.0,,0.0,0.74,0.048,8.0,
574,spider_low_1.m4v,3.0,1.0,1.0,415.176,418.176,0.0,1.535,0.0,0.667,424.119,444.361,0.0,0.0,0.0,0.774,1.986,0.601,1.669,3.0869999999999997,129.0,,0.0,0.74,0.048,9.0,
575,spider_high_6.mov,3.0,2.0,1.0,461.19300000000004,464.194,0.0,1.051,0.0,0.601,471.588,491.227,0.0,0.0,0.0,0.72,0.851,0.634,1.018,1.101,129.0,0.7709999999999999,0.0,0.74,0.048,10.0,
576,heights_low_3.mov,1.0,1.0,2.0,504.324,507.325,0.0,3.554,0.0,0.634,520.258,538.763,0.0,0.0,0.0,1.0,1.736,0.951,1.051,0.9179999999999999,129.0,0.685,0.114,0.74,0.048,11.0,
577,heights_high_2.mov,1.0,2.0,1.0,552.9119999999999,555.9119999999999,0.0,2.303,0.0,0.9009999999999999,567.861,588.735,0.46799999999999997,0.488,0.526,0.489,2.32,2.069,2.169,2.2359999999999998,129.0,0.741,0.0,0.74,0.048,12.0,
578,spider_high_2.m4v,3.0,2.0,2.0,679.819,682.819,0.0,0.718,0.0,0.584,687.8610000000001,707.919,0.0,0.0,0.0,0.754,1.318,0.818,1.202,3.0869999999999997,129.0,,0.052000000000000005,0.74,0.048,13.0,
579,spider_low_2.mov,3.0,1.0,1.0,723.834,726.834,0.0,1.285,0.0,0.784,734.6460000000001,755.186,0.0,0.0,0.0,1.0,1.452,0.618,0.7340000000000001,0.6509999999999999,129.0,0.747,0.0,0.74,0.048,14.0,
580,social_low_2.mov,2.0,1.0,2.0,768.15,771.15,0.0,2.353,0.0,1.435,778.678,800.0189999999999,0.126,0.311,0.375,0.722,2.52,0.951,2.119,2.687,129.0,0.747,0.0,0.74,0.048,15.0,
581,heights_high_4.m4v,1.0,2.0,2.0,817.805,820.805,0.0,2.72,0.0,1.5190000000000001,833.789,854.064,0.255,0.266,0.39299999999999996,0.743,2.8369999999999997,0.851,0.701,1.4180000000000001,129.0,,0.0,0.74,0.048,16.0,
582,social_high_4_replacement.mov,2.0,2.0,2.0,869.362,872.362,0.0,1.5019999999999998,0.0,0.618,879.222,899.512,0.402,0.452,0.522,0.499,2.637,0.7509999999999999,1.168,1.5519999999999998,129.0,,0.0,0.74,0.048,17.0,
583,social_high_1.mov,2.0,2.0,1.0,915.112,918.112,0.289,2.019,0.285,0.784,924.6560000000001,944.712,0.36700000000000005,0.0,0.684,1.0,1.8359999999999999,1.368,2.069,0.951,129.0,,0.0,0.74,0.048,18.0,
584,social_low_3.m4v,2.0,1.0,1.0,960.429,963.429,0.0,3.6710000000000003,0.0,0.518,973.36,993.502,0.0,0.0,0.0,1.0,1.652,0.6509999999999999,0.784,0.985,129.0,,0.0,0.74,0.048,19.0,
585,spider_low_3.m4v,3.0,1.0,2.0,1007.064,1010.064,0.0,2.987,0.0,0.6509999999999999,1017.442,1038.118,0.0,0.0,0.0,1.0,1.5519999999999998,0.601,0.851,0.584,129.0,0.8109999999999999,0.0,0.74,0.048,20.0,
586,spider_high_5.m4v,3.0,2.0,1.0,1051.1960000000001,1054.1960000000001,0.0,1.786,0.0,0.568,1061.29,1081.782,0.0,0.0,0.0,0.7340000000000001,1.869,0.501,0.9179999999999999,0.851,129.0,,0.0,0.74,0.048,21.0,
587,heights_high_5.mov,1.0,2.0,2.0,1095.411,1098.412,0.0,1.702,0.0,0.517,1109.377,1129.383,0.409,0.5,0.607,0.5,2.036,1.035,1.285,0.868,129.0,0.809,0.0,0.74,0.048,22.0,
588,heights_low_2.m4v,1.0,1.0,1.0,1144.099,1147.099,0.0,5.356,0.0,0.618,1161.818,1181.827,0.0,0.0,0.0,1.0,1.735,1.185,0.784,0.584,129.0,0.626,0.053,0.74,0.048,23.0,
589,heights_low_6.m4v,1.0,1.0,1.0,1195.606,1198.606,0.0,1.635,0.0,0.868,1209.855,1227.861,0.0,0.0,0.0,1.0,1.8519999999999999,0.9179999999999999,0.601,0.451,129.0,0.7390000000000001,0.0,0.74,0.048,24.0,
590,heights_low_1.m4v,1.0,1.0,2.0,1316.589,1319.59,0.0,1.619,0.0,0.601,1330.555,1351.5639999999999,0.0,0.0,0.0,1.0,1.635,0.584,0.985,1.185,129.0,0.753,0.0,0.74,0.048,25.0,
591,social_low_1.m4v,2.0,1.0,2.0,1365.443,1368.444,0.0,1.953,0.0,0.818,1374.954,1395.763,0.028999999999999998,0.0,0.0,0.6990000000000001,1.635,0.601,0.934,1.485,129.0,,0.05,0.74,0.048,26.0,
592,spider_high_1.mov,3.0,2.0,2.0,1409.9089999999999,1412.91,0.0,4.422,0.0,2.019,1423.0910000000001,1443.08,0.0,0.0,0.0,0.9159999999999999,2.87,0.718,2.086,1.252,129.0,0.7559999999999999,0.0,0.74,0.048,27.0,
593,spider_low_4.m4v,3.0,1.0,1.0,1459.497,1462.4979999999998,0.0,1.869,0.0,0.501,1469.609,1490.101,0.0,0.0,0.0,1.0,1.669,0.518,1.151,0.818,129.0,0.726,0.051,0.74,0.048,28.0,
594,spider_high_3.mov,3.0,2.0,1.0,1503.747,1506.747,0.0,5.59,0.0,0.41700000000000004,1516.494,1536.6329999999998,0.0,0.0,0.0,0.6729999999999999,2.503,0.501,1.318,3.0039999999999996,129.0,,0.052000000000000005,0.74,0.048,29.0,
595,heights_low_4.m4v,1.0,1.0,2.0,1553.451,1556.4520000000002,0.0,1.8359999999999999,0.0,0.484,1567.517,1588.527,0.0,0.0,0.0,1.0,2.77,0.434,0.684,0.484,129.0,,0.05,0.74,0.048,30.0,
596,heights_high_6.mov,1.0,2.0,1.0,1602.389,1605.389,0.0,1.518,0.0,0.484,1616.1370000000002,1636.644,0.115,0.222,0.284,1.0,7.525,0.935,1.035,0.951,129.0,0.737,0.051,0.74,0.048,31.0,
597,heights_high_1.m4v,1.0,2.0,1.0,1656.582,1659.582,0.0,1.268,0.0,0.534,1670.131,1690.539,0.0,0.184,0.185,1.0,3.2710000000000004,1.419,2.136,0.551,129.0,,0.0,0.74,0.048,32.0,
598,spider_low_6.m4v,3.0,1.0,2.0,1707.405,1710.405,0.0,2.97,0.0,0.518,1719.635,1740.144,0.0,0.0,0.0,0.937,1.1520000000000001,0.634,5.056,1.268,129.0,,0.0,0.74,0.048,33.0,
599,social_high_2.mov,2.0,2.0,2.0,1757.744,1760.744,0.0,1.085,0.0,0.384,1765.9360000000001,1786.894,0.16,0.261,0.623,0.025,1.902,1.719,1.1179999999999999,2.069,129.0,0.784,0.1,0.74,0.048,34.0,
600,social_high_5.m4v,2.0,2.0,1.0,1803.194,1806.195,0.358,2.653,0.5429999999999999,1.185,1815.775,1835.767,0.302,0.51,0.5,1.0,1.7519999999999998,0.551,1.235,0.9009999999999999,129.0,0.772,0.053,0.74,0.048,35.0,
601,social_low_6.m4v,2.0,1.0,1.0,1849.6960000000001,1852.6960000000001,0.013999999999999999,2.803,0.0,0.434,1860.675,1880.082,0.0,0.0,0.0,1.0,0.968,0.36700000000000005,1.185,0.467,129.0,0.79,0.109,0.74,0.048,36.0,
602,heights_low_3.mov,1.0,1.0,2.0,10.044,13.068,0.018000000000000002,3.22,0.005,2.403,27.447,45.935,0.0,0.0,0.93,0.988,2.102,1.068,3.905,1.819,130.0,1.1740000000000002,0.172,1.043,0.006999999999999999,1.0,
603,heights_high_6.mov,1.0,2.0,1.0,64.321,67.321,0.0,2.269,0.0,1.335,79.655,100.14399999999999,0.615,0.813,0.987,0.325,5.022,2.9530000000000003,2.57,3.037,130.0,1.2,0.154,1.043,0.006999999999999999,2.0,
604,spider_low_3.m4v,3.0,1.0,2.0,123.22,126.22,0.013999999999999999,2.653,0.009000000000000001,1.4680000000000002,136.067,156.708,0.015,0.003,0.252,0.502,3.7710000000000004,2.536,4.672,3.037,130.0,1.195,0.0,1.043,0.006999999999999999,3.0,
605,spider_high_4.m4v,3.0,2.0,1.0,180.21599999999998,183.21599999999998,0.013999999999999999,2.903,0.0,1.485,191.328,211.785,0.578,0.728,0.764,0.161,5.756,3.07,3.2539999999999996,4.271,130.0,1.1909999999999998,0.0,1.043,0.006999999999999999,4.0,
606,social_low_2.mov,2.0,1.0,2.0,237.62900000000002,240.63,0.5,2.887,0.593,1.719,249.976,271.301,0.23800000000000002,0.6459999999999999,0.993,0.413,2.653,2.052,4.038,8.126,130.0,1.092,0.0,1.043,0.006999999999999999,5.0,
607,heights_high_4.m4v,1.0,2.0,2.0,297.66200000000003,300.66200000000003,0.0,1.702,0.005,1.402,312.495,332.769,0.498,0.5770000000000001,0.792,0.5720000000000001,6.107,3.1039999999999996,4.672,4.438,130.0,1.185,0.156,1.043,0.006999999999999999,6.0,
608,heights_low_1.m4v,1.0,1.0,1.0,360.582,363.582,0.012,2.77,0.006999999999999999,4.405,379.486,400.46,0.0,0.009000000000000001,0.496,0.856,1.786,1.085,2.503,3.654,130.0,1.1079999999999999,0.05,1.043,0.006999999999999999,7.0,
609,spider_low_6.m4v,3.0,1.0,2.0,418.98,421.98,0.015,5.022,0.008,1.235,432.962,453.452,0.01,0.0,0.271,0.5,3.0869999999999997,1.151,2.97,2.319,130.0,1.0979999999999999,0.051,1.043,0.006999999999999999,8.0,
610,spider_high_5.m4v,3.0,2.0,1.0,472.472,475.472,0.009000000000000001,2.9360000000000004,0.003,1.001,483.134,503.60699999999997,0.222,0.243,0.39399999999999996,0.256,3.571,2.219,3.304,2.419,130.0,1.11,0.051,1.043,0.006999999999999999,9.0,
611,social_low_5.m4v,2.0,1.0,2.0,524.613,527.613,0.285,1.735,0.004,3.32,538.395,558.352,0.0,0.0,0.149,0.5,1.685,0.818,2.87,1.268,130.0,0.985,0.0,1.043,0.006999999999999999,10.0,
612,social_high_4_replacement.mov,2.0,2.0,1.0,574.485,577.485,0.19899999999999998,30.784000000000002,0.023,1.969,613.962,634.234,0.613,0.862,0.938,0.07,5.356,2.036,2.67,3.137,130.0,0.9470000000000001,0.052000000000000005,1.043,0.006999999999999999,11.0,
613,social_high_2.mov,2.0,2.0,1.0,656.926,659.926,0.09699999999999999,3.17,0.021,1.819,668.6389999999999,689.579,0.723,0.7140000000000001,0.871,0.171,10.328,2.503,2.2030000000000003,2.269,130.0,1.122,0.0,1.043,0.006999999999999999,12.0,
614,social_high_5.m4v,2.0,2.0,2.0,789.189,792.189,0.07200000000000001,2.787,0.01,2.069,801.7689999999999,821.743,0.818,0.6509999999999999,0.998,0.344,3.4210000000000003,2.202,2.052,3.0869999999999997,130.0,1.057,0.105,1.043,0.006999999999999999,13.0,
615,spider_high_1.mov,3.0,2.0,2.0,841.997,844.997,0.019,4.688,0.006999999999999999,1.735,857.1469999999999,877.1189999999999,0.023,0.006,0.19699999999999998,0.29600000000000004,3.804,1.619,1.886,3.8539999999999996,130.0,1.126,0.053,1.043,0.006999999999999999,14.0,
616,spider_low_5.mov,3.0,1.0,1.0,897.775,900.7760000000001,0.035,3.487,0.009000000000000001,1.919,909.905,930.211,0.004,0.012,0.155,0.5,2.002,1.585,2.853,2.5860000000000003,130.0,1.161,0.0,1.043,0.006999999999999999,15.0,
617,spider_low_4.m4v,3.0,1.0,1.0,948.732,951.732,0.019,2.369,0.013999999999999999,2.469,961.295,981.7689999999999,0.004,0.0,0.289,0.682,3.27,1.068,2.803,1.8019999999999998,130.0,1.192,0.0,1.043,0.006999999999999999,16.0,
618,heights_low_5.m4v,1.0,1.0,2.0,1000.205,1003.205,0.011000000000000001,3.404,0.008,1.102,1016.44,1036.396,0.004,0.006999999999999999,0.40299999999999997,0.746,2.57,1.4680000000000002,4.605,2.419,130.0,1.28,0.0,1.043,0.006999999999999999,17.0,
619,spider_high_6.mov,3.0,2.0,2.0,1056.951,1059.952,0.008,3.054,0.011000000000000001,2.72,1069.448,1089.0539999999999,0.31,0.593,0.6509999999999999,0.281,4.789,3.304,3.07,2.086,130.0,1.2009999999999998,0.0,1.043,0.006999999999999999,18.0,
620,social_high_1.mov,2.0,2.0,2.0,1111.795,1114.795,0.018000000000000002,3.404,0.009000000000000001,3.6210000000000004,1125.5439999999999,1145.583,0.099,0.012,0.993,0.992,7.892,3.988,3.27,3.437,130.0,1.115,0.053,1.043,0.006999999999999999,19.0,
621,social_low_1.m4v,2.0,1.0,1.0,1173.664,1176.664,0.005,3.437,0.003,1.585,1185.41,1206.2,0.013999999999999999,0.008,0.22,0.5,3.738,1.452,4.555,1.318,130.0,1.197,0.0,1.043,0.006999999999999999,20.0,
622,social_low_6.m4v,2.0,1.0,1.0,1226.755,1229.756,0.013999999999999999,2.82,0.01,1.535,1239.836,1259.226,0.39799999999999996,0.233,0.76,0.589,5.64,2.653,2.536,3.5210000000000004,130.0,1.041,0.054000000000000006,1.043,0.006999999999999999,21.0,
623,heights_high_3.m4v,1.0,2.0,2.0,1283.068,1286.068,0.01,3.487,0.011000000000000001,1.251,1299.536,1320.126,0.703,0.618,0.797,0.424,7.007999999999999,3.5039999999999996,2.536,2.62,130.0,1.225,0.102,1.043,0.006999999999999999,22.0,
624,heights_low_6.m4v,1.0,1.0,1.0,1345.286,1348.287,0.003,2.436,0.01,1.619,1361.07,1379.058,0.01,0.009000000000000001,0.602,0.991,5.289,2.62,6.14,2.82,130.0,1.194,0.059000000000000004,1.043,0.006999999999999999,23.0,
625,heights_high_1.m4v,1.0,2.0,1.0,1405.42,1408.42,0.009000000000000001,2.2030000000000003,0.009000000000000001,1.819,1421.17,1441.56,0.764,0.765,0.9,0.316,7.425,2.336,2.4859999999999998,3.287,130.0,1.21,0.10300000000000001,1.043,0.006999999999999999,24.0,
626,heights_high_2.mov,1.0,2.0,2.0,1539.434,1542.434,0.008,5.89,0.009000000000000001,5.189,1562.243,1583.099,0.853,0.872,0.782,0.17,4.739,1.735,2.9530000000000003,2.286,130.0,1.21,0.151,1.043,0.006999999999999999,25.0,
627,heights_low_2.m4v,1.0,1.0,1.0,1604.306,1607.306,0.009000000000000001,2.87,0.015,1.151,1620.056,1640.046,0.0,0.0,0.807,1.0,1.936,1.251,2.77,1.235,130.0,1.2,0.0,1.043,0.006999999999999999,26.0,
628,social_high_3.mov,2.0,2.0,2.0,1656.731,1659.731,0.023,5.222,0.01,2.97,1672.648,1693.004,0.21899999999999997,0.457,0.899,0.6990000000000001,5.957000000000001,1.719,4.655,3.304,130.0,,0.052000000000000005,1.043,0.006999999999999999,27.0,
629,heights_low_4.m4v,1.0,1.0,2.0,1718.132,1721.132,0.013999999999999999,6.29,0.006,1.952,1738.104,1759.095,0.077,0.073,0.8859999999999999,0.9470000000000001,3.3710000000000004,1.7690000000000001,3.5210000000000004,3.988,130.0,1.238,0.0,1.043,0.006999999999999999,28.0,
630,heights_high_5.mov,1.0,2.0,1.0,1781.235,1784.235,0.01,3.37,0.01,1.402,1797.736,1817.725,0.665,0.665,0.9309999999999999,0.318,3.3369999999999997,1.7180000000000002,2.186,4.505,130.0,1.2309999999999999,0.158,1.043,0.006999999999999999,29.0,
631,spider_high_3.mov,3.0,2.0,2.0,1838.965,1841.965,0.0,1.986,0.006,1.435,1851.112,1871.2179999999998,0.597,0.594,0.655,0.248,2.636,1.018,2.086,4.138,130.0,1.203,0.0,1.043,0.006999999999999999,30.0,
632,spider_low_2.mov,3.0,1.0,1.0,1890.589,1893.589,0.01,4.855,0.011000000000000001,1.151,1903.319,1923.8429999999998,0.0,0.005,0.248,0.7859999999999999,3.304,0.617,2.536,1.919,130.0,1.127,0.0,1.043,0.006999999999999999,31.0,
633,social_low_4.m4v,2.0,1.0,2.0,1941.7120000000002,1944.7120000000002,0.042,5.74,0.01,1.2009999999999998,1957.379,1978.0870000000002,0.004,0.053,0.24,0.665,4.655,1.936,2.636,4.321000000000001,130.0,1.284,0.0,1.043,0.006999999999999999,32.0,
634,social_low_3.m4v,2.0,1.0,1.0,2001.128,2004.128,0.003,2.503,0.009000000000000001,1.1520000000000001,2011.506,2031.612,0.054000000000000006,0.336,0.358,0.32799999999999996,5.106,4.739,2.753,3.3369999999999997,130.0,1.2890000000000001,0.105,1.043,0.006999999999999999,33.0,
635,social_high_6.mov,2.0,2.0,1.0,2057.0389999999998,2060.0389999999998,0.034,3.7880000000000003,0.006999999999999999,1.151,2068.702,2089.225,0.223,0.742,0.75,0.239,6.4910000000000005,7.225,3.22,1.969,130.0,1.305,0.0,1.043,0.006999999999999999,34.0,
636,spider_high_2.m4v,3.0,2.0,2.0,2117.623,2120.623,0.012,3.537,0.008,1.652,2129.536,2149.5589999999997,0.5760000000000001,0.69,0.6509999999999999,0.37799999999999995,3.27,1.785,2.72,3.654,130.0,1.329,0.053,1.043,0.006999999999999999,35.0,
637,spider_low_1.m4v,3.0,1.0,1.0,2170.481,2173.481,0.027000000000000003,5.422999999999999,0.01,2.386,2186.015,2206.222,0.01,0.009000000000000001,0.08,0.491,3.2539999999999996,2.002,0.718,3.821,130.0,1.0590000000000002,0.0,1.043,0.006999999999999999,36.0,
